Displacement,Force
(mm),(kN)
"29.6081","173.3136"
"29.6100","173.3288"
"29.6118","173.3427"
"29.6134","173.3383"
"29.6148","173.3187"
"29.6163","173.3054"
"29.6180","173.3127"
"29.6199","173.3273"
"29.6216","173.3343"
"29.6231","173.3231"
"29.6246","173.3099"
"29.6263","173.3154"
"29.6282","173.3333"
"29.6301","173.3458"
"29.6317","173.3410"
"29.6331","173.3259"
"29.6348","173.3249"
"29.6367","173.3403"
"29.6385","173.3498"
"29.6401","173.3437"
"29.6414","173.3244"
"29.6429","173.3106"
"29.6447","173.3192"
"29.6466","173.3346"
"29.6483","173.3382"
"29.6498","173.3258"
"29.6512","173.3127"
"29.6529","173.3170"
"29.6549","173.3358"
"29.6567","173.3501"
"29.6583","173.3453"
"29.6598","173.3311"
"29.6615","173.3312"
"29.6633","173.3447"
"29.6651","173.3533"
"29.6667","173.3460"
"29.6681","173.3246"
"29.6696","173.3146"
"29.6714","173.3265"
"29.6732","173.3396"
"29.6750","173.3424"
"29.6764","173.3295"
"29.6779","173.3156"
"29.6797","173.3235"
"29.6816","173.3456"
"29.6835","173.3561"
"29.6850","173.3472"
"29.6865","173.3319"
"29.6881","173.3307"
"29.6900","173.3452"
"29.6918","173.3545"
"29.6933","173.3471"
"29.6947","173.3273"
"29.6962","173.3172"
"29.6980","173.3274"
"29.6999","173.3410"
"29.7016","173.3441"
"29.7030","173.3314"
"29.7045","173.3208"
"29.7063","173.3310"
"29.7083","173.3509"
"29.7101","173.3623"
"29.7117","173.3541"
"29.7131","173.3386"
"29.7148","173.3401"
"29.7167","173.3551"
"29.7185","173.3632"
"29.7200","173.3552"
"29.7214","173.3353"
"29.7229","173.3260"
"29.7247","173.3377"
"29.7266","173.3517"
"29.7283","173.3550"
"29.7298","173.3436"
"29.7313","173.3333"
"29.7331","173.3427"
"29.7350","173.3630"
"29.7368","173.3722"
"29.7383","173.3622"
"29.7398","173.3474"
"29.7415","173.3493"
"29.7434","173.3635"
"29.7451","173.3715"
"29.7467","173.3612"
"29.7480","173.3412"
"29.7496","173.3333"
"29.7514","173.3461"
"29.7532","173.3596"
"29.7549","173.3617"
"29.7564","173.3477"
"29.7579","173.3371"
"29.7597","173.3482"
"29.7616","173.3673"
"29.7634","173.3752"
"29.7650","173.3658"
"29.7664","173.3511"
"29.7681","173.3539"
"29.7700","173.3693"
"29.7718","173.3754"
"29.7733","173.3641"
"29.7747","173.3454"
"29.7763","173.3394"
"29.7781","173.3536"
"29.7800","173.3680"
"29.7816","173.3681"
"29.7831","173.3536"
"29.7846","173.3441"
"29.7864","173.3556"
"29.7883","173.3744"
"29.7901","173.3820"
"29.7916","173.3694"
"29.7931","173.3558"
"29.7948","173.3607"
"29.7967","173.3740"
"29.7984","173.3799"
"29.8000","173.3705"
"29.8014","173.3510"
"29.8029","173.3465"
"29.8048","173.3605"
"29.8066","173.3716"
"29.8082","173.3702"
"29.8097","173.3561"
"29.8112","173.3463"
"29.8130","173.3587"
"29.8150","173.3778"
"29.8167","173.3844"
"29.8182","173.3740"
"29.8197","173.3623"
"29.8215","173.3675"
"29.8234","173.3835"
"29.8251","173.3911"
"29.8266","173.3777"
"29.8280","173.3592"
"29.8296","173.3569"
"29.8315","173.3695"
"29.8333","173.3799"
"29.8349","173.3780"
"29.8364","173.3619"
"29.8379","173.3541"
"29.8398","173.3695"
"29.8417","173.3866"
"29.8434","173.3903"
"29.8449","173.3767"
"29.8464","173.3633"
"29.8482","173.3713"
"29.8501","173.3875"
"29.8518","173.3917"
"29.8533","173.3773"
"29.8547","173.3572"
"29.8563","173.3520"
"29.8581","173.3659"
"29.8599","173.3774"
"29.8615","173.3731"
"29.8630","173.3572"
"29.8646","173.3509"
"29.8664","173.3642"
"29.8683","173.3810"
"29.8701","173.3865"
"29.8715","173.3742"
"29.8731","173.3643"
"29.8749","173.3746"
"29.8767","173.3895"
"29.8785","173.3939"
"29.8799","173.3802"
"29.8813","173.3603"
"29.8829","173.3584"
"29.8848","173.3740"
"29.8866","173.3842"
"29.8882","173.3806"
"29.8897","173.3662"
"29.8912","173.3593"
"29.8931","173.3747"
"29.8950","173.3952"
"29.8968","173.3999"
"29.8983","173.3872"
"29.8998","173.3778"
"29.9016","173.3853"
"29.9034","173.3984"
"29.9051","173.4015"
"29.9066","173.3858"
"29.9080","173.3685"
"29.9096","173.3700"
"29.9115","173.3839"
"29.9133","173.3940"
"29.9149","173.3899"
"29.9163","173.3728"
"29.9179","173.3685"
"29.9198","173.3877"
"29.9217","173.4056"
"29.9234","173.4082"
"29.9249","173.3949"
"29.9264","173.3835"
"29.9282","173.3927"
"29.9301","173.4080"
"29.9318","173.4098"
"29.9332","173.3937"
"29.9346","173.3760"
"29.9363","173.3752"
"29.9382","173.3890"
"29.9400","173.3993"
"29.9415","173.3927"
"29.9430","173.3782"
"29.9446","173.3773"
"29.9465","173.3942"
"29.9484","173.4108"
"29.9501","173.4112"
"29.9515","173.3942"
"29.9531","173.3844"
"29.9549","173.3960"
"29.9567","173.4084"
"29.9584","173.4092"
"29.9599","173.3927"
"29.9613","173.3736"
"29.9629","173.3747"
"29.9648","173.3900"
"29.9666","173.3988"
"29.9682","173.3938"
"29.9696","173.3809"
"29.9713","173.3795"
"29.9732","173.3963"
"29.9750","173.4126"
"29.9767","173.4118"
"29.9782","173.3967"
"29.9797","173.3902"
"29.9816","173.4011"
"29.9834","173.4137"
"29.9851","173.4135"
"29.9865","173.3953"
"29.9879","173.3787"
"29.9896","173.3840"
"29.9915","173.4009"
"29.9933","173.4102"
"29.9949","173.4037"
"29.9963","173.3875"
"29.9980","173.3873"
"29.9999","173.4069"
"30.0017","173.4213"
"30.0034","173.4191"
"30.0049","173.4039"
"30.0064","173.3970"
"30.0083","173.4091"
"30.0101","173.4211"
"30.0117","173.4187"
"30.0131","173.4014"
"30.0146","173.3875"
"30.0163","173.3932"
"30.0182","173.4097"
"30.0200","173.4180"
"30.0215","173.4079"
"30.0229","173.3919"
"30.0246","173.3931"
"30.0265","173.4114"
"30.0284","173.4259"
"30.0301","173.4246"
"30.0315","173.4092"
"30.0331","173.4028"
"30.0349","173.4146"
"30.0368","173.4264"
"30.0384","173.4247"
"30.0398","173.4072"
"30.0413","173.3920"
"30.0430","173.3979"
"30.0449","173.4128"
"30.0466","173.4200"
"30.0482","173.4108"
"30.0496","173.3961"
"30.0513","173.3980"
"30.0532","173.4172"
"30.0551","173.4310"
"30.0567","173.4271"
"30.0582","173.4110"
"30.0598","173.4056"
"30.0616","173.4194"
"30.0635","173.4325"
"30.0651","173.4305"
"30.0665","173.4118"
"30.0680","173.3985"
"30.0697","173.4054"
"30.0715","173.4195"
"30.0733","173.4251"
"30.0748","173.4145"
"30.0762","173.4000"
"30.0779","173.4033"
"30.0799","173.4224"
"30.0817","173.4356"
"30.0833","173.4312"
"30.0848","173.4150"
"30.0864","173.4118"
"30.0883","173.4274"
"30.0901","173.4399"
"30.0918","173.4364"
"30.0931","173.4167"
"30.0946","173.4025"
"30.0964","173.4102"
"30.0982","173.4252"
"30.1000","173.4305"
"30.1015","173.4196"
"30.1029","173.4057"
"30.1047","173.4101"
"30.1066","173.4283"
"30.1084","173.4397"
"30.1100","173.4330"
"30.1115","173.4183"
"30.1131","173.4183"
"30.1150","173.4328"
"30.1168","173.4429"
"30.1184","173.4374"
"30.1198","173.4169"
"30.1212","173.4043"
"30.1230","173.4134"
"30.1249","173.4272"
"30.1266","173.4314"
"30.1281","173.4195"
"30.1296","173.4050"
"30.1313","173.4095"
"30.1332","173.4284"
"30.1350","173.4402"
"30.1366","173.4368"
"30.1381","173.4256"
"30.1398","173.4255"
"30.1417","173.4392"
"30.1435","173.4488"
"30.1450","173.4410"
"30.1464","173.4211"
"30.1479","173.4115"
"30.1497","173.4221"
"30.1516","173.4361"
"30.1533","173.4392"
"30.1548","173.4245"
"30.1562","173.4110"
"30.1580","173.4205"
"30.1600","173.4415"
"30.1618","173.4532"
"30.1634","173.4454"
"30.1648","173.4285"
"30.1665","173.4275"
"30.1683","173.4418"
"30.1701","173.4490"
"30.1717","173.4412"
"30.1731","173.4223"
"30.1746","173.4117"
"30.1764","173.4214"
"30.1782","173.4346"
"30.1799","173.4355"
"30.1814","173.4223"
"30.1829","173.4121"
"30.1847","173.4213"
"30.1866","173.4415"
"30.1884","173.4530"
"30.1900","173.4430"
"30.1914","173.4271"
"30.1931","173.4290"
"30.1950","173.4436"
"30.1968","173.4525"
"30.1984","173.4451"
"30.1997","173.4240"
"30.2013","173.4139"
"30.2031","173.4253"
"30.2049","173.4381"
"30.2066","173.4409"
"30.2081","173.4299"
"30.2096","173.4184"
"30.2114","173.4275"
"30.2133","173.4480"
"30.2151","173.4565"
"30.2167","173.4462"
"30.2181","173.4325"
"30.2198","173.4336"
"30.2217","173.4480"
"30.2235","173.4566"
"30.2250","173.4449"
"30.2264","173.4242"
"30.2279","173.4179"
"30.2297","173.4299"
"30.2316","173.4436"
"30.2333","173.4471"
"30.2347","173.4333"
"30.2362","173.4222"
"30.2380","173.4342"
"30.2400","173.4526"
"30.2417","173.4608"
"30.2433","173.4515"
"30.2448","173.4368"
"30.2465","173.4398"
"30.2484","173.4562"
"30.2501","173.4622"
"30.2516","173.4509"
"30.2530","173.4331"
"30.2546","173.4264"
"30.2564","173.4401"
"30.2583","173.4554"
"30.2600","173.4550"
"30.2614","173.4393"
"30.2629","173.4314"
"30.2647","173.4427"
"30.2667","173.4602"
"30.2684","173.4682"
"30.2700","173.4551"
"30.2714","173.4407"
"30.2732","173.4463"
"30.2750","173.4591"
"30.2768","173.4649"
"30.2783","173.4561"
"30.2797","173.4364"
"30.2813","173.4312"
"30.2831","173.4458"
"30.2849","173.4561"
"30.2866","173.4532"
"30.2880","173.4394"
"30.2895","173.4288"
"30.2914","173.4411"
"30.2933","173.4610"
"30.2951","173.4665"
"30.2966","173.4548"
"30.2981","173.4429"
"30.2998","173.4470"
"30.3017","173.4624"
"30.3035","173.4705"
"30.3050","173.4580"
"30.3064","173.4392"
"30.3080","173.4375"
"30.3098","173.4501"
"30.3116","173.4602"
"30.3133","173.4584"
"30.3147","173.4416"
"30.3162","173.4340"
"30.3181","173.4503"
"30.3200","173.4677"
"30.3218","173.4715"
"30.3232","173.4590"
"30.3247","173.4454"
"30.3265","173.4530"
"30.3284","173.4709"
"30.3301","173.4757"
"30.3316","173.4619"
"30.3330","173.4441"
"30.3346","173.4400"
"30.3365","173.4527"
"30.3383","173.4642"
"30.3399","173.4592"
"30.3413","173.4431"
"30.3429","173.4384"
"30.3447","173.4524"
"30.3466","173.4695"
"30.3484","173.4767"
"30.3499","173.4647"
"30.3514","173.4539"
"30.3532","173.4637"
"30.3551","173.4774"
"30.3568","173.4799"
"30.3583","173.4654"
"30.3597","173.4442"
"30.3613","173.4412"
"30.3631","173.4572"
"30.3649","173.4666"
"30.3665","173.4620"
"30.3680","173.4475"
"30.3696","173.4400"
"30.3714","173.4539"
"30.3734","173.4742"
"30.3751","173.4793"
"30.3766","173.4669"
"30.3781","173.4584"
"30.3799","173.4655"
"30.3818","173.4776"
"30.3835","173.4805"
"30.3849","173.4640"
"30.3863","173.4462"
"30.3880","173.4481"
"30.3898","173.4620"
"30.3916","173.4697"
"30.3932","173.4654"
"30.3946","173.4485"
"30.3962","173.4439"
"30.3981","173.4640"
"30.4000","173.4825"
"30.4018","173.4851"
"30.4032","173.4716"
"30.4047","173.4596"
"30.4065","173.4683"
"30.4084","173.4838"
"30.4101","173.4856"
"30.4116","173.4702"
"30.4130","173.4543"
"30.4146","173.4540"
"30.4165","173.4673"
"30.4183","173.4774"
"30.4199","173.4712"
"30.4213","173.4558"
"30.4229","173.4554"
"30.4248","173.4730"
"30.4268","173.4891"
"30.4284","173.4895"
"30.4299","173.4730"
"30.4314","173.4640"
"30.4332","173.4758"
"30.4351","173.4885"
"30.4368","173.4898"
"30.4382","173.4743"
"30.4396","173.4561"
"30.4413","173.4570"
"30.4432","173.4729"
"30.4449","173.4815"
"30.4465","173.4759"
"30.4480","173.4632"
"30.4496","173.4622"
"30.4515","173.4793"
"30.4534","173.4945"
"30.4550","173.4931"
"30.4565","173.4782"
"30.4581","173.4726"
"30.4599","173.4842"
"30.4618","173.4959"
"30.4634","173.4950"
"30.4648","173.4752"
"30.4663","173.4584"
"30.4680","173.4639"
"30.4699","173.4795"
"30.4717","173.4882"
"30.4732","173.4811"
"30.4746","173.4648"
"30.4763","173.4641"
"30.4782","173.4837"
"30.4801","173.4983"
"30.4817","173.4960"
"30.4832","173.4809"
"30.4848","173.4733"
"30.4866","173.4850"
"30.4884","173.4976"
"30.4901","173.4945"
"30.4915","173.4764"
"30.4929","173.4630"
"30.4946","173.4687"
"30.4965","173.4850"
"30.4983","173.4940"
"30.4998","173.4832"
"30.5012","173.4672"
"30.5029","173.4695"
"30.5048","173.4879"
"30.5067","173.5028"
"30.5084","173.5025"
"30.5098","173.4873"
"30.5114","173.4815"
"30.5132","173.4945"
"30.5151","173.5055"
"30.5167","173.5043"
"30.5182","173.4883"
"30.5196","173.4733"
"30.5214","173.4792"
"30.5232","173.4946"
"30.5249","173.5002"
"30.5265","173.4908"
"30.5279","173.4777"
"30.5296","173.4804"
"30.5316","173.4988"
"30.5334","173.5133"
"30.5351","173.5085"
"30.5365","173.4917"
"30.5381","173.4873"
"30.5399","173.4999"
"30.5418","173.5126"
"30.5434","173.5113"
"30.5448","173.4927"
"30.5463","173.4789"
"30.5480","173.4861"
"30.5499","173.4994"
"30.5516","173.5039"
"30.5531","173.4938"
"30.5546","173.4790"
"30.5563","173.4826"
"30.5582","173.5021"
"30.5601","173.5148"
"30.5617","173.5098"
"30.5631","173.4941"
"30.5647","173.4908"
"30.5666","173.5061"
"30.5685","173.5186"
"30.5701","173.5147"
"30.5715","173.4948"
"30.5730","173.4810"
"30.5747","173.4879"
"30.5766","173.5015"
"30.5783","173.5050"
"30.5798","173.4934"
"30.5813","173.4798"
"30.5830","173.4848"
"30.5849","173.5025"
"30.5867","173.5138"
"30.5883","173.5073"
"30.5898","173.4930"
"30.5915","173.4930"
"30.5933","173.5079"
"30.5951","173.5179"
"30.5967","173.5123"
"30.5981","173.4920"
"30.5996","173.4803"
"30.6014","173.4898"
"30.6032","173.5034"
"30.6049","173.5076"
"30.6064","173.4956"
"30.6079","173.4820"
"30.6096","173.4879"
"30.6115","173.5083"
"30.6134","173.5205"
"30.6150","173.5162"
"30.6165","173.5039"
"30.6182","173.5032"
"30.6200","173.5172"
"30.6218","173.5264"
"30.6234","173.5183"
"30.6247","173.4986"
"30.6263","173.4897"
"30.6281","173.5003"
"30.6299","173.5138"
"30.6316","173.5173"
"30.6331","173.5030"
"30.6346","173.4902"
"30.6363","173.5002"
"30.6383","173.5213"
"30.6401","173.5322"
"30.6417","173.5248"
"30.6431","173.5077"
"30.6448","173.5069"
"30.6467","173.5217"
"30.6485","173.5295"
"30.6500","173.5212"
"30.6514","173.5013"
"30.6529","173.4905"
"30.6547","173.4999"
"30.6566","173.5131"
"30.6582","173.5138"
"30.6597","173.5006"
"30.6612","173.4903"
"30.6630","173.4998"
"30.6649","173.5200"
"30.6668","173.5316"
"30.6683","173.5215"
"30.6698","173.5054"
"30.6714","173.5076"
"30.6733","173.5224"
"30.6751","173.5308"
"30.6767","173.5241"
"30.6781","173.5034"
"30.6796","173.4939"
"30.6814","173.5063"
"30.6832","173.5192"
"30.6849","173.5214"
"30.6864","173.5114"
"30.6879","173.5016"
"30.6897","173.5114"
"30.6917","173.5305"
"30.6934","173.5381"
"30.6950","173.5270"
"30.6964","173.5139"
"30.6982","173.5164"
"30.7000","173.5302"
"30.7018","173.5388"
"30.7033","173.5274"
"30.7047","173.5061"
"30.7062","173.5005"
"30.7081","173.5135"
"30.7099","173.5269"
"30.7116","173.5299"
"30.7131","173.5153"
"30.7146","173.5038"
"30.7164","173.5162"
"30.7183","173.5349"
"30.7201","173.5420"
"30.7216","173.5328"
"30.7231","173.5191"
"30.7248","173.5221"
"30.7267","173.5377"
"30.7285","173.5434"
"30.7300","173.5316"
"30.7313","173.5129"
"30.7329","173.5068"
"30.7348","173.5204"
"30.7366","173.5360"
"30.7383","173.5347"
"30.7397","173.5179"
"30.7413","173.5095"
"30.7431","173.5221"
"30.7450","173.5398"
"30.7468","173.5474"
"30.7483","173.5345"
"30.7498","173.5195"
"30.7515","173.5255"
"30.7534","173.5386"
"30.7551","173.5434"
"30.7566","173.5331"
"30.7580","173.5146"
"30.7596","173.5101"
"30.7615","173.5250"
"30.7633","173.5358"
"30.7649","173.5325"
"30.7663","173.5184"
"30.7679","173.5102"
"30.7697","173.5227"
"30.7716","173.5423"
"30.7734","173.5486"
"30.7749","173.5356"
"30.7764","173.5243"
"30.7781","173.5309"
"30.7800","173.5460"
"30.7818","173.5540"
"30.7833","173.5415"
"30.7847","173.5220"
"30.7863","173.5203"
"30.7882","173.5340"
"30.7900","173.5434"
"30.7916","173.5411"
"30.7930","173.5257"
"30.7946","173.5177"
"30.7965","173.5337"
"30.7984","173.5517"
"30.8001","173.5547"
"30.8016","173.5414"
"30.8031","173.5295"
"30.8049","173.5374"
"30.8068","173.5542"
"30.8085","173.5591"
"30.8100","173.5438"
"30.8113","173.5245"
"30.8129","173.5216"
"30.8148","173.5352"
"30.8166","173.5470"
"30.8182","173.5433"
"30.8197","173.5269"
"30.8212","173.5206"
"30.8231","173.5348"
"30.8250","173.5508"
"30.8267","173.5558"
"30.8282","173.5439"
"30.8297","173.5329"
"30.8316","173.5430"
"30.8334","173.5573"
"30.8352","173.5594"
"30.8366","173.5440"
"30.8380","173.5240"
"30.8396","173.5213"
"30.8415","173.5362"
"30.8433","173.5464"
"30.8449","173.5412"
"30.8463","173.5255"
"30.8479","173.5200"
"30.8498","173.5350"
"30.8517","173.5537"
"30.8534","173.5570"
"30.8549","173.5434"
"30.8565","173.5336"
"30.8582","173.5417"
"30.8601","173.5539"
"30.8618","173.5572"
"30.8632","173.5423"
"30.8646","173.5242"
"30.8663","173.5247"
"30.8681","173.5389"
"30.8699","173.5472"
"30.8715","173.5417"
"30.8729","173.5252"
"30.8745","173.5205"
"30.8764","173.5385"
"30.8784","173.5569"
"30.8801","173.5598"
"30.8816","173.5465"
"30.8831","173.5362"
"30.8849","173.5455"
"30.8867","173.5593"
"30.8884","173.5608"
"30.8899","173.5442"
"30.8913","173.5271"
"30.8930","173.5289"
"30.8948","173.5429"
"30.8966","173.5512"
"30.8982","173.5454"
"30.8996","173.5295"
"30.9013","173.5285"
"30.9032","173.5466"
"30.9051","173.5636"
"30.9068","173.5638"
"30.9082","173.5475"
"30.9098","173.5386"
"30.9116","173.5499"
"30.9134","173.5628"
"30.9151","173.5638"
"30.9166","173.5461"
"30.9179","173.5276"
"30.9196","173.5292"
"30.9215","173.5441"
"30.9233","173.5529"
"30.9248","173.5476"
"30.9263","173.5336"
"30.9279","173.5325"
"30.9298","173.5497"
"30.9317","173.5644"
"30.9334","173.5629"
"30.9348","173.5490"
"30.9364","173.5422"
"30.9382","173.5534"
"30.9401","173.5664"
"30.9418","173.5656"
"30.9432","173.5468"
"30.9446","173.5310"
"30.9463","173.5358"
"30.9482","173.5518"
"30.9500","173.5616"
"30.9515","173.5537"
"30.9530","173.5381"
"30.9546","173.5389"
"30.9566","173.5578"
"30.9584","173.5716"
"30.9601","173.5690"
"30.9615","173.5529"
"30.9631","173.5462"
"30.9649","173.5587"
"30.9668","173.5697"
"30.9684","173.5662"
"30.9698","173.5480"
"30.9713","173.5325"
"30.9730","173.5375"
"30.9749","173.5544"
"30.9766","173.5622"
"30.9781","173.5512"
"30.9796","173.5362"
"30.9812","173.5378"
"30.9832","173.5560"
"30.9850","173.5717"
"30.9867","173.5696"
"30.9882","173.5534"
"30.9897","173.5485"
"30.9916","173.5615"
"30.9934","173.5725"
"30.9951","173.5715"
"30.9965","173.5538"
"30.9979","173.5383"
"30.9997","173.5463"
"31.0016","173.5618"
"31.0033","173.5671"
"31.0048","173.5584"
"31.0063","173.5438"
"31.0080","173.5445"
"31.0099","173.5646"
"31.0118","173.5784"
"31.0134","173.5746"
"31.0148","173.5598"
"31.0164","173.5545"
"31.0183","173.5655"
"31.0201","173.5781"
"31.0217","173.5755"
"31.0231","173.5564"
"31.0246","173.5441"
"31.0264","173.5506"
"31.0282","173.5622"
"31.0299","173.5680"
"31.0314","173.5579"
"31.0329","173.5431"
"31.0346","173.5485"
"31.0365","173.5678"
"31.0384","173.5797"
"31.0400","173.5755"
"31.0414","173.5602"
"31.0431","173.5564"
"31.0450","173.5728"
"31.0468","173.5854"
"31.0484","173.5807"
"31.0498","173.5613"
"31.0513","173.5479"
"31.0530","173.5544"
"31.0549","173.5694"
"31.0566","173.5739"
"31.0581","173.5616"
"31.0596","173.5493"
"31.0613","173.5549"
"31.0632","173.5727"
"31.0651","173.5856"
"31.0667","173.5794"
"31.0681","173.5640"
"31.0698","173.5653"
"31.0717","173.5810"
"31.0735","173.5902"
"31.0751","173.5845"
"31.0764","173.5645"
"31.0779","173.5514"
"31.0797","173.5609"
"31.0816","173.5750"
"31.0833","173.5778"
"31.0848","173.5656"
"31.0862","173.5523"
"31.0880","173.5573"
"31.0899","173.5770"
"31.0917","173.5894"
"31.0933","173.5830"
"31.0948","173.5698"
"31.0965","173.5704"
"31.0983","173.5833"
"31.1001","173.5926"
"31.1017","173.5855"
"31.1031","173.5644"
"31.1046","173.5549"
"31.1064","173.5663"
"31.1083","173.5796"
"31.1100","173.5826"
"31.1114","173.5688"
"31.1129","173.5543"
"31.1147","173.5632"
"31.1166","173.5843"
"31.1185","173.5945"
"31.1200","173.5866"
"31.1215","173.5717"
"31.1231","173.5705"
"31.1250","173.5854"
"31.1268","173.5952"
"31.1284","173.5870"
"31.1297","173.5672"
"31.1313","173.5575"
"31.1330","173.5672"
"31.1349","173.5800"
"31.1366","173.5818"
"31.1380","173.5677"
"31.1395","173.5573"
"31.1413","173.5691"
"31.1433","173.5900"
"31.1451","173.6011"
"31.1466","173.5919"
"31.1481","173.5761"
"31.1498","173.5787"
"31.1517","173.5946"
"31.1535","173.6025"
"31.1550","173.5947"
"31.1564","173.5748"
"31.1579","173.5651"
"31.1597","173.5767"
"31.1616","173.5902"
"31.1633","173.5920"
"31.1647","173.5808"
"31.1663","173.5713"
"31.1681","173.5818"
"31.1700","173.6015"
"31.1718","173.6101"
"31.1733","173.5989"
"31.1748","173.5851"
"31.1765","173.5884"
"31.1784","173.6022"
"31.1802","173.6092"
"31.1817","173.5980"
"31.1830","173.5765"
"31.1846","173.5701"
"31.1864","173.5839"
"31.1883","173.5973"
"31.1899","173.5977"
"31.1914","173.5826"
"31.1929","173.5725"
"31.1947","173.5834"
"31.1966","173.6016"
"31.1984","173.6091"
"31.1999","173.5990"
"31.2014","173.5848"
"31.2031","173.5884"
"31.2050","173.6033"
"31.2068","173.6093"
"31.2083","173.5981"
"31.2097","173.5784"
"31.2113","173.5726"
"31.2131","173.5862"
"31.2150","173.5999"
"31.2166","173.5987"
"31.2180","173.5831"
"31.2196","173.5746"
"31.2214","173.5865"
"31.2233","173.6055"
"31.2251","173.6123"
"31.2266","173.5993"
"31.2281","173.5860"
"31.2298","173.5916"
"31.2317","173.6049"
"31.2334","173.6110"
"31.2350","173.6004"
"31.2364","173.5807"
